regime,method,yaw_init_error_deg,trial,success,converged,initial_rotation_error_deg,initial_translation_error_m,initial_structure_rel_rmse,stage_rotation_error_deg,stage_structure_rel_rmse,rotation_error_deg,translation_error_m,structure_rmse_m,structure_rel_rmse,cost,nfev
uav_oblique,xyz_polar_cov_joint,100.0,1,False,False,106.77190516366392,0.7000000000000007,0.004672552033404732,nan,nan,178.00946714649575,124724.96762358141,0.7351290543563248,0.02658508668219563,261240.06374117863,150
uav_oblique,xyz_polar_staged,100.0,1,True,True,106.77190516366392,0.7000000000000007,0.004672552033404732,1.0448894022683601,0.004672552033404732,0.5543953860827887,0.3063511611137322,0.05529432864557643,0.0019996550420165213,905.8570359805078,95
uav_oblique,xyz_uv_joint,100.0,2,False,False,106.07488106631504,0.7000000000000013,0.004672552033404732,nan,nan,85.34810806319038,38.7391929229839,0.6336708921520987,0.022915970326595547,15753.135729466698,150
uav_oblique,xyz_polar_cov_joint,100.0,2,True,False,106.07488106631504,0.7000000000000013,0.004672552033404732,nan,nan,80.3817558461561,23.176003440979997,0.1292050986291979,0.004672552018565594,466761.89259142155,20
uav_oblique,xyz_polar_staged,100.0,2,True,True,106.07488106631504,0.7000000000000013,0.004672552033404732,1.294730695012571,0.004672552033404732,0.5543950005770462,0.3063509747348068,0.05529433908194806,0.001999655419435755,905.8570359827163,109
uav_oblique,xyz_uv_joint,140.0,0,True,False,146.10696245575517,0.7000000000000008,0.004672552033404732,nan,nan,141.86890095172544,40.076346115732115,0.12920509903837582,0.004672552033363038,954998.6756997776,29
uav_oblique,xyz_polar_cov_joint,140.0,0,True,False,146.10696245575517,0.7000000000000008,0.004672552033404732,nan,nan,146.10440903392413,3541981615.1708336,0.12920491326987485,0.004672545315261404,919662.1997417493,14
uav_oblique,xyz_polar_staged,140.0,0,True,True,146.10696245575517,0.7000000000000008,0.004672552033404732,1.5248112683537858,0.004672552033404732,0.5543955233427856,0.306351240375121,0.055294331817999844,0.0019996551567435217,905.8570359803124,118
uav_oblique,xyz_uv_joint,140.0,1,True,False,146.73227525884946,0.7000000000000006,0.004672552033404732,nan,nan,164.8730401165068,7766943.848406983,0.12920509928580107,0.004672552042310884,863354.9920219436,21
uav_oblique,xyz_polar_cov_joint,140.0,1,True,False,146.73227525884946,0.7000000000000006,0.004672552033404732,nan,nan,171.20799640584139,592796347.6942276,0.12920513941696485,0.004672553493607716,991710.5436946268,15
uav_oblique,xyz_polar_staged,140.0,1,True,True,146.73227525884946,0.7000000000000006,0.004672552033404732,1.6116456898052718,0.004672552033404732,0.5543955863748452,0.3063512710029074,0.055294329356705474,0.001999655067733676,905.8570359800118,101
uav_oblique,xyz_uv_joint,140.0,2,True,False,146.1189472145649,0.7000000000000008,0.004672552033404732,nan,nan,155.53582492982858,28.509860307999244,0.12920509904326927,0.004672552033540003,1037846.8506364617,26
uav_oblique,xyz_polar_cov_joint,140.0,2,True,False,146.1189472145649,0.7000000000000008,0.004672552033404732,nan,nan,175.5421516388958,117041009.75949967,0.12920510199823468,0.004672552140402888,756134.8633451649,17
uav_oblique,xyz_polar_staged,140.0,2,True,True,146.1189472145649,0.7000000000000008,0.004672552033404732,62.55697317663104,0.004672552033404732,0.5543956184095762,0.30635127625814784,0.055294331611251045,0.0019996551492666922,905.8570359806021,119
