regime,method,yaw_init_error_deg,trial,success,converged,initial_rotation_error_deg,initial_translation_error_m,initial_structure_rel_rmse,stage_rotation_error_deg,stage_structure_rel_rmse,rotation_error_deg,translation_error_m,structure_rmse_m,structure_rel_rmse,cost,nfev
global,xyz_uv_joint,30.0,3,False,True,36.147658776092705,0.24000000000000007,0.1585126392115137,nan,nan,2.81372063934936,0.6843133701366452,1.7463999364126532,0.10921242223769138,5016.665009055613,150
global,xyz_polar_cov_joint,30.0,3,False,False,36.147658776092705,0.24000000000000007,0.1585126392115137,nan,nan,6.567574809364535,1.554302744507755,18.55474027155907,1.1603345183410438,11260.396760019028,150
global,xyz_polar_staged,30.0,3,False,True,36.147658776092705,0.24000000000000007,0.1585126392115137,0.8812792518950219,0.1585126392115137,0.14823054357687956,0.057449781350890725,1.4127658770215956,0.08834836755733118,2778.0438489013663,135
global,xyz_uv_joint,60.0,0,False,False,63.42820126493669,0.24000000000000019,0.1585126392115137,nan,nan,1.1275370226008805,0.27252219326028876,5.948007780342194,0.3719631017132111,4805.82067877931,150
global,xyz_polar_cov_joint,60.0,0,False,True,63.42820126493669,0.24000000000000019,0.1585126392115137,nan,nan,0.20507982018550908,0.05017857360740196,1.302957682171587,0.0814814302132129,2649.3828725112,150
global,xyz_polar_staged,60.0,0,False,True,63.42820126493669,0.24000000000000019,0.1585126392115137,0.9322928237018406,0.1585126392115137,0.3305438559994907,0.09558239588231929,1.4187726671578778,0.08872400665750453,2837.6857474661997,139
global,xyz_uv_joint,60.0,1,False,False,63.8128538996534,0.24000000000000002,0.1585126392115137,nan,nan,2.652144868499752,0.6584889793006532,18.845572113381557,1.1785219044300101,5483.613625167474,150
global,xyz_polar_cov_joint,60.0,1,False,False,63.8128538996534,0.24000000000000002,0.1585126392115137,nan,nan,177.44347565556393,13821.085263223878,43.58093272628728,2.725366124435702,169126.4440618337,150
global,xyz_polar_staged,60.0,1,False,True,63.8128538996534,0.24000000000000002,0.1585126392115137,0.8994833750399512,0.1585126392115137,0.17289601104129676,0.03711865989484638,1.411505448812394,0.0882695457394225,2780.174469074872,136
global,xyz_uv_joint,60.0,2,False,False,64.12179886842162,0.24000000000000002,0.1585126392115137,nan,nan,2.30091075888939,0.6245260300936454,87.98249127698516,5.502050696705742,5179.666592931585,150
global,xyz_polar_cov_joint,60.0,2,True,False,64.12179886842162,0.24000000000000002,0.1585126392115137,nan,nan,66.97802383065985,346592512.8376418,24.021385521053755,1.5021952552566993,207592.95329539714,28
global,xyz_polar_staged,60.0,2,False,True,64.12179886842162,0.24000000000000002,0.1585126392115137,0.7454746030963748,0.1585126392115137,0.19064155848615716,0.07183923469201278,1.4169476017587905,0.08860987483190108,2795.6640299999044,136
global,xyz_uv_joint,60.0,3,False,False,63.6414957221774,0.24000000000000016,0.1585126392115137,nan,nan,4.470016892965223,1.1697404516374839,17.09271052371017,1.0689053978876113,7436.271198413448,150
global,xyz_polar_cov_joint,60.0,3,True,False,63.6414957221774,0.24000000000000016,0.1585126392115137,nan,nan,9.598386303166654,2.446678123324097,50.085156186823404,3.1321125884555703,39358.24019417673,43
global,xyz_polar_staged,60.0,3,False,True,63.6414957221774,0.24000000000000016,0.1585126392115137,0.8085740321094952,0.1585126392115137,0.14970824732193522,0.050724385570008725,1.442230450220038,0.0901909566127406,2850.0462862058826,139
global,xyz_uv_joint,100.0,0,True,False,102.34937394025114,0.24000000000000007,0.1585126392115137,nan,nan,143.99385798796305,48140.60997776837,2.534752515861534,0.15851263863359968,1097852.7778648753,16
global,xyz_polar_cov_joint,100.0,0,True,False,102.34937394025114,0.24000000000000007,0.1585126392115137,nan,nan,5.799706436946212,1.3706225918871713,40.57124006035272,2.5371527493751675,21496.379015344526,46
global,xyz_polar_staged,100.0,0,False,True,102.34937394025114,0.24000000000000007,0.1585126392115137,0.9469498467408426,0.1585126392115137,0.28315511430345214,0.08727478093964303,1.421149508129003,0.08887264417994031,2799.9306647597723,141
global,xyz_uv_joint,100.0,1,False,True,101.84712632850542,0.24000000000000002,0.1585126392115137,nan,nan,1.4997323973254897,0.3412863627929279,1.724239985825422,0.10782663320401198,4392.13016978346,150
global,xyz_polar_cov_joint,100.0,1,False,True,101.84712632850542,0.24000000000000002,0.1585126392115137,nan,nan,1.2532933748448496,0.30391290566665546,1.5622529933860476,0.09769665584519323,4237.83597408613,150
global,xyz_polar_staged,100.0,1,False,True,101.84712632850542,0.24000000000000002,0.1585126392115137,0.7675317528584149,0.1585126392115137,0.14277915376524614,0.05610473555532389,1.4143595537163802,0.08844802931777461,2776.663602423289,135
global,xyz_uv_joint,100.0,2,False,False,103.011561566496,0.24000000000000002,0.1585126392115137,nan,nan,1.8428234312096026,0.4080831208776955,14.782598194969685,0.9244408008599986,6995.331241713421,150
global,xyz_polar_cov_joint,100.0,2,True,False,103.011561566496,0.24000000000000002,0.1585126392115137,nan,nan,165.95184120523675,64175092.20069621,4.978162371217359,0.31131309588224404,360673.3584143445,33
global,xyz_polar_staged,100.0,2,False,True,103.011561566496,0.24000000000000002,0.1585126392115137,1.0261363137762192,0.1585126392115137,0.2417927059374871,0.04973378293639908,1.4381893916695492,0.08993824600304498,2827.0527042502677,136
global,xyz_uv_joint,100.0,3,False,False,102.5870178895845,0.24000000000000013,0.1585126392115137,nan,nan,64.76462645560386,693.9416893187196,32.51623913803789,2.0334272604359738,115163.17936087889,150
global,xyz_polar_cov_joint,100.0,3,True,False,102.5870178895845,0.24000000000000013,0.1585126392115137,nan,nan,81.07252179130244,325536724.2041248,24.7743889295386,1.5492848848880392,209731.4835224452,32
global,xyz_polar_staged,100.0,3,False,True,102.5870178895845,0.24000000000000013,0.1585126392115137,0.8614471941196453,0.1585126392115137,0.17610488649839132,0.06031190717478782,1.4289582182682754,0.08936096769111367,2813.286760779164,138
global,xyz_uv_joint,140.0,0,False,False,141.39567349982656,0.24000000000000002,0.1585126392115137,nan,nan,81.8421517441524,51806246.562070176,26.882641764647715,1.6811260479636099,116213.81317476844,150
global,xyz_polar_cov_joint,140.0,0,True,False,141.39567349982656,0.24000000000000002,0.1585126392115137,nan,nan,164.64993089039606,308975521.3134448,21.60330127692615,1.3509785539904133,333598.36912990845,39
global,xyz_polar_staged,140.0,0,False,True,141.39567349982656,0.24000000000000002,0.1585126392115137,0.8603141336210083,0.1585126392115137,0.2146715318256872,0.07646548703444056,1.4023370891781133,0.08769619553324759,2755.873683622798,141
global,xyz_uv_joint,140.0,1,False,False,141.69304807060809,0.24000000000000007,0.1585126392115137,nan,nan,177.3027339993738,42004.59772076795,1.553005326082635,0.09711834607479287,227314.9381012981,150
global,xyz_polar_cov_joint,140.0,1,True,False,141.69304807060809,0.24000000000000007,0.1585126392115137,nan,nan,138.9108130562727,316480830.2346593,2.5347507614710385,0.15851252892148188,1101708.6095983183,10
global,xyz_polar_staged,140.0,1,False,True,141.69304807060809,0.24000000000000007,0.1585126392115137,0.9923577971219499,0.1585126392115137,0.17294574803539467,0.06476508785482113,1.4265137140550561,0.08920809879738001,2825.996719212791,137
global,xyz_uv_joint,140.0,2,False,False,141.8883074675675,0.24000000000000007,0.1585126392115137,nan,nan,53.35319158672419,943162790.9970828,1.6916782186537123,0.10579035881404207,113986.18544692064,150
global,xyz_polar_cov_joint,140.0,2,True,False,141.8883074675675,0.24000000000000007,0.1585126392115137,nan,nan,142.87207963952892,76778019.27727455,73.29018105808996,4.58325612175336,387729.7060410967,42
global,xyz_polar_staged,140.0,2,False,True,141.8883074675675,0.24000000000000007,0.1585126392115137,0.8252148914748264,0.1585126392115137,0.13713004553583874,0.04141517015359691,1.4074941664465435,0.08801869720563606,2760.1253844513053,137
global,xyz_uv_joint,140.0,3,False,False,141.12456660348914,0.24000000000000002,0.1585126392115137,nan,nan,118.84943664923082,7621.706884047318,1.5809747213800514,0.09886743306527279,336372.05145426956,150
global,xyz_polar_cov_joint,140.0,3,True,False,141.12456660348914,0.24000000000000002,0.1585126392115137,nan,nan,69.22146033729948,16.874224380558417,2.6948370170569436,0.1685236422838725,457258.7152437509,7
global,xyz_polar_staged,140.0,3,False,True,141.12456660348914,0.24000000000000002,0.1585126392115137,0.9061268828549923,0.1585126392115137,0.2784965028565396,0.0675050039290673,1.4001068975364304,0.08755672883597848,2764.234436154277,139
